signal_id,timestamp,signal_action,signal_type,signal_price,status,skip_reason,consecutive_losses,win_streak,current_capital,has_open_position,feature_open,feature_high,feature_low,feature_close,feature_volume,feature_EMA_8,feature_EMA_21,feature_EMA_50,feature_RSI,feature_MACD,feature_MACD_signal,feature_MACD_hist,feature_ATR,feature_BB_width,feature_ema8_vs_ema21,feature_price_vs_ema50,feature_returns_1min,feature_hour,feature_minute,feature_day_of_week,feature_has_open_position,feature_consecutive_losses,feature_win_streak,feature_capital
3486,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3487,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3488,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3489,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3490,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3491,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3492,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3493,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3494,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3495,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3496,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3497,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3498,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3499,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3500,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3501,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3502,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3503,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3504,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3505,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3506,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3507,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3508,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3509,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3510,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3511,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3512,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3513,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3514,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3515,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3516,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3517,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3518,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3519,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3520,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3521,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3522,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3523,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3524,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3525,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3526,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3527,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3528,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3529,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3530,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3531,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3532,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3533,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3534,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3535,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3536,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3537,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3538,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3539,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3540,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3541,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3542,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3543,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3544,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3545,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3546,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3547,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3548,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3549,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3550,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3551,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3552,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3553,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3554,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3555,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3556,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3557,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3558,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3559,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3560,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3561,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3562,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3563,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3564,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3565,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3566,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3567,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3568,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3569,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3570,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3571,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3572,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3573,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3574,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3575,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3576,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3577,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3578,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3579,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3580,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3581,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3582,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3583,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3584,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3585,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3586,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3587,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3588,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3589,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3590,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3591,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3592,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3593,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3594,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3595,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3596,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3597,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3598,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3599,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3600,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3601,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3602,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3603,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3604,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3605,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3606,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3607,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3608,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3609,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3610,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3611,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3612,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3613,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3614,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3615,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3616,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3617,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3618,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3619,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3620,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3621,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3622,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3623,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3624,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3625,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3626,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3627,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3628,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3629,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3630,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3631,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3632,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3633,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3634,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3635,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3636,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3637,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3638,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3639,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3640,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3641,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3642,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,3,1060521.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3643,2020-02-24 10:16:00,SELL,SELL_MODERATE,11952.65,GENERATED,,0,3,1060521.2500000047,False,11957.1,11957.1,11951.8,11952.65,0.0,11955.546556088013,11955.613008548276,11964.090677053719,43.719032352081186,-0.25574822597445745,-0.19039668170582125,-0.06535154426863621,5.9769250000000005,0.0009473146501516183,-0.06645246026346285,-0.0009562512824866642,-0.03136395570573214,10.0,16.0,0.0,False,0.0,3.0,1060521.2500000047
3644,2020-02-24 10:16:00,SELL,SELL_MODERATE,11952.65,EXECUTED,,0,3,1060521.2500000047,True,11957.1,11957.1,11951.8,11952.65,0.0,11955.546556088013,11955.613008548276,11964.090677053719,43.719032352081186,-0.25574822597445745,-0.19039668170582125,-0.06535154426863621,5.9769250000000005,0.0009473146501516183,-0.06645246026346285,-0.0009562512824866642,-0.03136395570573214,10.0,16.0,0.0,False,0.0,3.0,1060521.2500000047
3645,,NO_SIGNAL,,0.0,NO_SIGNAL,,1,0,1060371.250000005,False,,,,,,,,,,,,,,,,,,,,,,,,
3646,2020-02-24 11:02:00,BUY,BUY_MODERATE,11956.0,GENERATED,,1,0,1060371.250000005,False,11953.15,11956.0,11952.7,11956.0,0.0,11954.57742496957,11952.948874782029,11953.210956335315,56.43640109994107,1.617149433992381,1.5789396859214913,0.03820974807088984,5.97745,0.0017551180613752865,1.6285501875408954,0.00023333007966419572,0.024679893416323928,11.0,2.0,0.0,False,1.0,0.0,1060371.250000005
3647,2020-02-24 11:02:00,BUY,BUY_MODERATE,11956.0,EXECUTED,,1,0,1060371.250000005,True,11953.15,11956.0,11952.7,11956.0,0.0,11954.57742496957,11952.948874782029,11953.210956335315,56.43640109994107,1.617149433992381,1.5789396859214913,0.03820974807088984,5.97745,0.0017551180613752865,1.6285501875408954,0.00023333007966419572,0.024679893416323928,11.0,2.0,0.0,False,1.0,0.0,1060371.250000005
3648,2020-02-24 11:47:00,BUY,BUY_MODERATE,11962.5,GENERATED,,0,1,1062808.750000005,False,11962.85,11963.65,11961.4,11962.5,0.0,11961.600387181978,11959.051242732248,11956.535880318548,61.75147580361819,2.3783739241061994,2.0616003386822053,0.31677358542399414,5.981258333333335,0.001450678998391531,2.5491444497292832,0.0004988166924895232,-0.005015422423959581,11.0,47.0,0.0,False,0.0,1.0,1062808.750000005
3649,2020-02-24 11:47:00,BUY,BUY_MODERATE,11962.5,EXECUTED,,0,1,1062808.750000005,True,11962.85,11963.65,11961.4,11962.5,0.0,11961.600387181978,11959.051242732248,11956.535880318548,61.75147580361819,2.3783739241061994,2.0616003386822053,0.31677358542399414,5.981258333333335,0.001450678998391531,2.5491444497292832,0.0004988166924895232,-0.005015422423959581,11.0,47.0,0.0,False,0.0,1.0,1062808.750000005
3650,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,2,1064421.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3651,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,2,1064421.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3652,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,2,1064421.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3653,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,2,1064421.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3654,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,2,1064421.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3655,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,2,1064421.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3656,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,2,1064421.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3657,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,2,1064421.2500000047,False,,,,,,,,,,,,,,,,,,,,,,,,
3658,2020-02-24 12:40:00,SELL,SELL_MODERATE,11963.15,GENERATED,,0,2,1064421.2500000047,False,11959.45,11964.7,11959.45,11963.15,0.0,11965.290098675807,11967.40226690085,11966.659102959042,35.133236041294495,-1.1719928590773634,-0.06409032775066018,-1.1079025313267032,5.9812166666666675,0.001301393887694354,-2.112168225043206,-0.00029323998693786546,0.021738130771575825,12.0,40.0,0.0,False,0.0,2.0,1064421.2500000047
3659,2020-02-24 12:40:00,SELL,SELL_MODERATE,11963.15,EXECUTED,,0,2,1064421.2500000047,True,11959.45,11964.7,11959.45,11963.15,0.0,11965.290098675807,11967.40226690085,11966.659102959042,35.133236041294495,-1.1719928590773634,-0.06409032775066018,-1.1079025313267032,5.9812166666666675,0.001301393887694354,-2.112168225043206,-0.00029323998693786546,0.021738130771575825,12.0,40.0,0.0,False,0.0,2.0,1064421.2500000047
3660,2020-02-24 13:25:00,SELL,SELL_MODERATE,11948.3,GENERATED,,0,3,1069990.000000005,False,11950.7,11951.1,11948.3,11948.3,0.0,11951.429358310617,11953.483907279946,11956.616604797835,35.96464239088124,-1.8578587704250822,-1.4668880288934008,-0.39097074153168143,5.974616666666666,0.0008568474221485439,-2.054548969328607,-0.000695565064325887,-0.0163176502583684,13.0,25.0,0.0,False,0.0,3.0,1069990.000000005
3661,2020-02-24 13:25:00,SELL,SELL_MODERATE,11948.3,EXECUTED,,0,3,1069990.000000005,True,11950.7,11951.1,11948.3,11948.3,0.0,11951.429358310617,11953.483907279946,11956.616604797835,35.96464239088124,-1.8578587704250822,-1.4668880288934008,-0.39097074153168143,5.974616666666666,0.0008568474221485439,-2.054548969328607,-0.000695565064325887,-0.0163176502583684,13.0,25.0,0.0,False,0.0,3.0,1069990.000000005
3662,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,4,1081240.000000005,False,,,,,,,,,,,,,,,,,,,,,,,,
