trade_id,strategy,action,entry_price,exit_price,pnl,pnl_points,pnl_percent,duration_minutes,exit_reason,risk_pct,risk_reward,market_regime,volatility_regime,confidence,entry_data,exit_data
420,breakout,SELL,19719.7,19709.7,750.0,10.0,0.05071071060918777,4275.0,STOP_LOSS,0.4864983717017908,3.0,TRENDING,LOW,0.75,"{'price': 19719.7, 'rsi': 34.39454363161511, 'macd': -9.388611872025649, 'atr_pct': 0.11035012847921333, 'bb_position': -0.020571540071986714, 'ema_distance': 0.061179204784776536, 'trend_strength': 0.8972203494971037, 'hour': 15, 'day_of_week': 4}","{'price': 19710.0, 'rsi': 64.63778140078679, 'macd': -9.166015707367478, 'atr_pct': 0.09387910415307121, 'bb_position': 0.5719707353615567, 'ema_distance': 0.03022964806175736, 'trend_strength': 0.33627084806257257, 'hour': 14, 'day_of_week': 0}"
421,trend_following,SELL,19709.15,19699.15,1500.0,10.0,0.050737855260120306,1170.0,STOP_LOSS,0.5512460182408456,2.5,TRENDING,LOW,0.8,"{'price': 19709.15, 'rsi': 40.21863263563517, 'macd': -10.630062233132776, 'atr_pct': 0.11169576422263125, 'bb_position': 0.557027547362467, 'ema_distance': 0.03905906204543313, 'trend_strength': 0.34962154786150473, 'hour': 14, 'day_of_week': 0}","{'price': 19771.45, 'rsi': 72.31352665838214, 'macd': 8.132198622504802, 'atr_pct': 0.11952660455931141, 'bb_position': 0.9941605424054015, 'ema_distance': 0.07342188434282908, 'trend_strength': 0.33266024543973055, 'hour': 9, 'day_of_week': 1}"
422,trend_following,SELL,19710.0,19700.0,1500.0,10.0,0.050735667174023336,1155.0,STOP_LOSS,0.5408265023291572,2.5,TRENDING,LOW,0.8,"{'price': 19710.0, 'rsi': 64.63778140078679, 'macd': -9.166015707367478, 'atr_pct': 0.09387910415307121, 'bb_position': 0.5719707353615567, 'ema_distance': 0.03022964806175736, 'trend_strength': 0.33627084806257257, 'hour': 14, 'day_of_week': 0}","{'price': 19771.45, 'rsi': 72.31352665838214, 'macd': 8.132198622504802, 'atr_pct': 0.11952660455931141, 'bb_position': 0.9941605424054015, 'ema_distance': 0.07342188434282908, 'trend_strength': 0.33266024543973055, 'hour': 9, 'day_of_week': 1}"
423,trend_following,BUY,19789.2,19768.4,-6239.999999999782,-20.799999999999272,-0.1051078365977365,30.0,STOP_LOSS,0.4927570424443439,2.5,TRENDING,LOW,0.8,"{'price': 19789.2, 'rsi': 50.0935162879455, 'macd': 7.348965724464506, 'atr_pct': 0.08919006326683188, 'bb_position': 0.3511773979209908, 'ema_distance': 0.02283442860290682, 'trend_strength': 0.311113687526266, 'hour': 11, 'day_of_week': 2}","{'price': 19755.6, 'rsi': 36.92259494980816, 'macd': 1.263711895862798, 'atr_pct': 0.101002102839556, 'bb_position': -0.12138741197524575, 'ema_distance': 0.015357567108564445, 'trend_strength': 0.40122322117114173, 'hour': 12, 'day_of_week': 2}"
424,trend_following,BUY,19769.5,19756.95,-4706.249999999727,-12.549999999999272,-0.0634816257366108,15.0,STOP_LOSS,0.44419204547268126,2.5,TRENDING,LOW,0.8,"{'price': 19769.5, 'rsi': 42.54345739347522, 'macd': 4.58798786121406, 'atr_pct': 0.09811289396003196, 'bb_position': -0.017449984191453452, 'ema_distance': 0.005234861339695184, 'trend_strength': 0.3548598099431701, 'hour': 11, 'day_of_week': 2}","{'price': 19755.6, 'rsi': 36.92259494980816, 'macd': 1.263711895862798, 'atr_pct': 0.101002102839556, 'bb_position': -0.12138741197524575, 'ema_distance': 0.015357567108564445, 'trend_strength': 0.40122322117114173, 'hour': 12, 'day_of_week': 2}"
425,trend_following,BUY,19801.4,19811.4,750.0,10.0,0.05050147969335501,60.0,STOP_LOSS,0.4086353803842503,2.5,TRENDING,LOW,0.8,"{'price': 19801.4, 'rsi': 49.28106470613688, 'macd': 9.504981898426195, 'atr_pct': 0.11896705716334473, 'bb_position': 0.48777878363102617, 'ema_distance': 0.03635236506012185, 'trend_strength': 0.4322029915774538, 'hour': 11, 'day_of_week': 3}","{'price': 19808.75, 'rsi': 49.51999311386939, 'macd': 6.930913877564308, 'atr_pct': 0.1334006436549468, 'bb_position': 0.4070400067541526, 'ema_distance': 0.023773973669602228, 'trend_strength': 0.3378442517360678, 'hour': 12, 'day_of_week': 3}"
426,trend_following,BUY,19800.95,19810.95,750.0,10.0,0.050502627399190446,45.0,STOP_LOSS,0.4059469897238233,2.5,TRENDING,LOW,0.8,"{'price': 19800.95, 'rsi': 47.74127241364078, 'macd': 7.900287172484241, 'atr_pct': 0.12012410659950036, 'bb_position': 0.4654486501521754, 'ema_distance': 0.02629974348125673, 'trend_strength': 0.40845738524360975, 'hour': 11, 'day_of_week': 3}","{'price': 19808.75, 'rsi': 49.51999311386939, 'macd': 6.930913877564308, 'atr_pct': 0.1334006436549468, 'bb_position': 0.4070400067541526, 'ema_distance': 0.023773973669602228, 'trend_strength': 0.3378442517360678, 'hour': 12, 'day_of_week': 3}"
427,trend_following,BUY,19808.2,19818.2,3750.0,10.0,0.05048414293070547,1245.0,STOP_LOSS,0.47736574158567646,2.5,TRENDING,LOW,0.8,"{'price': 19808.2, 'rsi': 52.15150010781379, 'macd': 4.704998136225186, 'atr_pct': 0.08989783451874357, 'bb_position': 0.3505769537497041, 'ema_distance': 0.014460493292363746, 'trend_strength': 0.3965689812424798, 'hour': 14, 'day_of_week': 3}","{'price': 19811.25, 'rsi': 45.76835379405583, 'macd': 0.8336541973876592, 'atr_pct': 0.08945133987723898, 'bb_position': 0.5515890857693284, 'ema_distance': 0.0006404212986826178, 'trend_strength': 0.13101395951572015, 'hour': 10, 'day_of_week': 4}"
428,trend_following,BUY,19808.8,19792.2,-6224.999999999454,-16.599999999998545,-0.08380113888775971,1365.0,STOP_LOSS,0.4952669568950959,2.5,TRENDING,LOW,0.8,"{'price': 19808.8, 'rsi': 51.213705162443134, 'macd': 4.04153935749855, 'atr_pct': 0.08917393135517994, 'bb_position': 0.3765953088425429, 'ema_distance': 0.010847568443888272, 'trend_strength': 0.37250996498058797, 'hour': 14, 'day_of_week': 3}","{'price': 19773.85, 'rsi': 32.483116691310656, 'macd': -2.8456194496829994, 'atr_pct': 0.0830823103673358, 'bb_position': -0.21387720611023622, 'ema_distance': 0.022881093638255804, 'trend_strength': 0.2895243886738269, 'hour': 13, 'day_of_week': 4}"
429,trend_following,SELL,19800.65,19790.65,750.0,10.0,0.050503392565395586,5490.0,STOP_LOSS,0.1886325570598601,2.5,TRENDING,LOW,0.8,"{'price': 19800.65, 'rsi': 43.50415556596035, 'macd': -4.288754259443522, 'atr_pct': 0.07829829540227647, 'bb_position': 0.46909990166226806, 'ema_distance': 0.023984143537292966, 'trend_strength': 0.45991102826910657, 'hour': 14, 'day_of_week': 4}","{'price': 19820.95, 'rsi': 89.18287105663339, 'macd': 5.4743036664767715, 'atr_pct': 0.06025370702644017, 'bb_position': 1.029449191221947, 'ema_distance': 0.03871267620193057, 'trend_strength': 0.17923551719305425, 'hour': 9, 'day_of_week': 1}"
431,trend_following,BUY,20060.1,20070.1,750.0,10.0,0.04985020014855359,150.0,STOP_LOSS,0.3314395797980258,2.5,NEUTRAL,NORMAL,0.8,"{'price': 20060.1, 'rsi': 44.81630101243367, 'macd': 17.9499384667688, 'atr_pct': 0.15902213847388416, 'bb_position': 0.33952079227015775, 'ema_distance': 0.04485130878040518, 'trend_strength': 0.2862066538540887, 'hour': 11, 'day_of_week': 3}","{'price': 20061.9, 'rsi': 38.728168185286975, 'macd': 10.47413321642307, 'atr_pct': 0.11135179476662586, 'bb_position': 0.3909921792333367, 'ema_distance': 0.03286311502888382, 'trend_strength': 0.46818772810370446, 'hour': 14, 'day_of_week': 3}"
430,trend_following,BUY,19818.2,20313.655,111477.37499999958,495.4549999999981,2.4999999999999902,8400.0,TAKE_PROFIT,0.572729858776921,2.5,TRENDING,LOW,0.8,"{'price': 19818.2, 'rsi': 52.61093207507217, 'macd': 6.947949231835082, 'atr_pct': 0.05523422193452509, 'bb_position': 0.4104939459868038, 'ema_distance': 0.027601993063028536, 'trend_strength': 0.3159272122563577, 'hour': 13, 'day_of_week': 1}","{'price': 20558.3, 'rsi': 85.8928692818366, 'macd': 73.35180716530886, 'atr_pct': 0.20514828560727325, 'bb_position': 1.0646954481193176, 'ema_distance': 0.3924166396651539, 'trend_strength': 0.6210366797077745, 'hour': 9, 'day_of_week': 0}"
432,trend_following,BUY,20061.9,20563.4475,75232.12499999953,501.54749999999694,2.4999999999999845,5580.0,TAKE_PROFIT,0.5255099639814522,2.5,TRENDING,LOW,0.8,"{'price': 20061.9, 'rsi': 38.728168185286975, 'macd': 10.47413321642307, 'atr_pct': 0.11135179476662586, 'bb_position': 0.3909921792333367, 'ema_distance': 0.03286311502888382, 'trend_strength': 0.46818772810370446, 'hour': 14, 'day_of_week': 3}","{'price': 20573.15, 'rsi': 85.89089118407513, 'macd': 93.32654851978441, 'atr_pct': 0.21991215318440666, 'bb_position': 0.8246621077741875, 'ema_distance': 0.4557157166647176, 'trend_strength': 0.5452178334674551, 'hour': 11, 'day_of_week': 0}"
433,trend_following,BUY,20908.15,20918.15,1500.0,10.0,0.04782823922728697,1395.0,STOP_LOSS,0.5895472732289726,2.5,TRENDING,LOW,0.8,"{'price': 20908.15, 'rsi': 54.056277956696626, 'macd': 4.698409331816947, 'atr_pct': 0.08832850894439541, 'bb_position': 0.5648377825724796, 'ema_distance': 0.013233504519300665, 'trend_strength': 0.5343936590726195, 'hour': 14, 'day_of_week': 3}","{'price': 20892.95, 'rsi': 18.779473340103507, 'macd': -0.26369782141409814, 'atr_pct': 0.12603362788473252, 'bb_position': 0.028772626066312153, 'ema_distance': 0.03189115709268892, 'trend_strength': 0.26387507088512363, 'hour': 13, 'day_of_week': 4}"
434,trend_following,BUY,20901.55,20911.55,1500.0,10.0,0.047843341761735374,1365.0,STOP_LOSS,0.4335823861313628,2.5,TRENDING,LOW,0.8,"{'price': 20901.55, 'rsi': 34.43366107491762, 'macd': 3.308236275392119, 'atr_pct': 0.08097485593173986, 'bb_position': 0.41194518369317124, 'ema_distance': 0.00568961197736385, 'trend_strength': 0.5325317752507575, 'hour': 14, 'day_of_week': 3}","{'price': 20892.95, 'rsi': 18.779473340103507, 'macd': -0.26369782141409814, 'atr_pct': 0.12603362788473252, 'bb_position': 0.028772626066312153, 'ema_distance': 0.03189115709268892, 'trend_strength': 0.26387507088512363, 'hour': 13, 'day_of_week': 4}"
436,trend_following,BUY,20972.85,20982.85,750.0,10.0,0.04768069194220146,75.0,STOP_LOSS,0.3833962205736951,2.5,TRENDING,NORMAL,0.8,"{'price': 20972.85, 'rsi': 50.186449509193956, 'macd': 10.120298474288575, 'atr_pct': 0.16575851977335226, 'bb_position': 0.4572850049477475, 'ema_distance': 0.03427401156077652, 'trend_strength': 0.5205228621875098, 'hour': 12, 'day_of_week': 0}","{'price': 20980.0, 'rsi': 38.864210587522116, 'macd': 7.486614273777377, 'atr_pct': 0.11737368922783975, 'bb_position': 0.38378278914645625, 'ema_distance': 0.02362983892687578, 'trend_strength': 0.5895234997032851, 'hour': 13, 'day_of_week': 0}"
437,trend_following,BUY,20993.4,21003.4,1500.0,10.0,0.04763401831051664,60.0,STOP_LOSS,0.41171684499757766,2.5,TRENDING,LOW,0.8,"{'price': 20993.4, 'rsi': 53.46350220410205, 'macd': 10.353874084514246, 'atr_pct': 0.10108619171467692, 'bb_position': 0.4826036352667248, 'ema_distance': 0.04168312855497817, 'trend_strength': 0.4868596738056724, 'hour': 10, 'day_of_week': 1}","{'price': 20999.3, 'rsi': 55.11543545968871, 'macd': 7.84053278610736, 'atr_pct': 0.10384699898159847, 'bb_position': 0.48210113802001486, 'ema_distance': 0.027072421036895816, 'trend_strength': 0.4051062744816537, 'hour': 11, 'day_of_week': 1}"
438,trend_following,BUY,20999.3,21009.3,2250.0,10.0,0.04762063497354674,75.0,STOP_LOSS,0.5128178904531021,2.5,TRENDING,LOW,0.8,"{'price': 20999.3, 'rsi': 55.11543545968871, 'macd': 7.84053278610736, 'atr_pct': 0.10384699898159847, 'bb_position': 0.48210113802001486, 'ema_distance': 0.027072421036895816, 'trend_strength': 0.4051062744816537, 'hour': 11, 'day_of_week': 1}","{'price': 20986.75, 'rsi': 46.08785574707045, 'macd': 4.624865910205699, 'atr_pct': 0.09761260931642218, 'bb_position': 0.1515675050276103, 'ema_distance': 0.010399733687939674, 'trend_strength': 0.3194359607671027, 'hour': 12, 'day_of_week': 1}"
435,trend_following,BUY,20967.55,20977.55,750.0,10.0,0.04769274426435134,1470.0,STOP_LOSS,0.43631423748644327,2.5,TRENDING,NORMAL,0.8,"{'price': 20967.55, 'rsi': 48.83566963449756, 'macd': 11.789366789362248, 'atr_pct': 0.1603498194659276, 'bb_position': 0.4417799004462077, 'ema_distance': 0.044349315440027376, 'trend_strength': 0.4943619917944765, 'hour': 12, 'day_of_week': 0}","{'price': 20960.1, 'rsi': 26.884810638225346, 'macd': 0.8282879428261367, 'atr_pct': 0.09698699638155986, 'bb_position': -0.18906884748648287, 'ema_distance': 0.012970681212697125, 'trend_strength': 0.3727896997686412, 'hour': 12, 'day_of_week': 1}"
439,trend_following,BUY,20986.75,20975.25,-4312.5,-11.5,-0.05479647873062766,15.0,STOP_LOSS,0.3878956145530437,2.5,TRENDING,LOW,0.8,"{'price': 20986.75, 'rsi': 46.08785574707045, 'macd': 4.624865910205699, 'atr_pct': 0.09761260931642218, 'bb_position': 0.1515675050276103, 'ema_distance': 0.010399733687939674, 'trend_strength': 0.3194359607671027, 'hour': 12, 'day_of_week': 1}","{'price': 20960.1, 'rsi': 26.884810638225346, 'macd': 0.8282879428261367, 'atr_pct': 0.09698699638155986, 'bb_position': -0.18906884748648287, 'ema_distance': 0.012970681212697125, 'trend_strength': 0.3727896997686412, 'hour': 12, 'day_of_week': 1}"
440,trend_following,SELL,20869.25,20859.25,750.0,10.0,0.04791739041891779,75.0,STOP_LOSS,0.3460772954317732,2.5,TRENDING,LOW,0.8,"{'price': 20869.25, 'rsi': 54.29860478309749, 'macd': -27.663763286625908, 'atr_pct': 0.12494459551732663, 'bb_position': 0.711910772846888, 'ema_distance': 0.08853343169948706, 'trend_strength': 0.46919223632450674, 'hour': 13, 'day_of_week': 2}","{'price': 20880.55, 'rsi': 66.16462435704676, 'macd': -7.406810750147997, 'atr_pct': 0.12735707221723963, 'bb_position': 0.8576465043328362, 'ema_distance': 0.01194353442763812, 'trend_strength': 0.35991753168417845, 'hour': 14, 'day_of_week': 2}"
441,trend_following,SELL,20873.85,20863.85,750.0,10.0,0.04790683079546897,60.0,STOP_LOSS,0.3222277739488421,2.5,TRENDING,LOW,0.8,"{'price': 20873.85, 'rsi': 64.48575063532324, 'macd': -21.890500966364925, 'atr_pct': 0.12050278903303066, 'bb_position': 0.7587300867856502, 'ema_distance': 0.055262208563246436, 'trend_strength': 0.4462040032678244, 'hour': 13, 'day_of_week': 2}","{'price': 20880.55, 'rsi': 66.16462435704676, 'macd': -7.406810750147997, 'atr_pct': 0.12735707221723963, 'bb_position': 0.8576465043328362, 'ema_distance': 0.01194353442763812, 'trend_strength': 0.35991753168417845, 'hour': 14, 'day_of_week': 2}"
442,trend_following,BUY,21417.6,21427.6,750.0,10.0,0.046690572239653366,30.0,STOP_LOSS,0.36387020387336144,2.5,TRENDING,LOW,0.8,"{'price': 21417.6, 'rsi': 45.55445110840311, 'macd': 25.942842893760826, 'atr_pct': 0.11499220934451629, 'bb_position': 0.09242459743994291, 'ema_distance': 0.06614874643744695, 'trend_strength': 0.3939909355470813, 'hour': 13, 'day_of_week': 0}","{'price': 21423.4, 'rsi': 41.51445479085232, 'macd': 20.592637331577862, 'atr_pct': 0.11494440658345426, 'bb_position': 0.12144174138635772, 'ema_distance': 0.04400232193786625, 'trend_strength': 0.4436946383308033, 'hour': 13, 'day_of_week': 0}"
443,trend_following,BUY,21423.4,21433.4,750.0,10.0,0.04667793160749461,60.0,STOP_LOSS,0.36048765856107007,2.5,TRENDING,LOW,0.8,"{'price': 21423.4, 'rsi': 41.51445479085232, 'macd': 20.592637331577862, 'atr_pct': 0.11494440658345426, 'bb_position': 0.12144174138635772, 'ema_distance': 0.04400232193786625, 'trend_strength': 0.4436946383308033, 'hour': 13, 'day_of_week': 0}","{'price': 21420.4, 'rsi': 38.232944544657634, 'macd': 13.415179706091294, 'atr_pct': 0.10824127600658458, 'bb_position': 0.16321529206509655, 'ema_distance': 0.020916324751316377, 'trend_strength': 0.5760754032130256, 'hour': 14, 'day_of_week': 0}"
444,trend_following,BUY,21423.9,21433.9,750.0,10.0,0.046676842218270245,45.0,STOP_LOSS,0.34883769856973734,2.5,TRENDING,LOW,0.8,"{'price': 21423.9, 'rsi': 37.46537139955082, 'macd': 17.908264348618104, 'atr_pct': 0.10855699875906231, 'bb_position': 0.16425621632330703, 'ema_distance': 0.03299542006973074, 'trend_strength': 0.4984742617424997, 'hour': 13, 'day_of_week': 0}","{'price': 21420.4, 'rsi': 38.232944544657634, 'macd': 13.415179706091294, 'atr_pct': 0.10824127600658458, 'bb_position': 0.16321529206509655, 'ema_distance': 0.020916324751316377, 'trend_strength': 0.5760754032130256, 'hour': 14, 'day_of_week': 0}"
445,trend_following,BUY,21420.4,21365.175016239922,-8283.747564011901,-55.22498376007934,-0.2578149042972089,1170.0,STOP_LOSS,0.571166922666449,2.5,TRENDING,LOW,0.8,"{'price': 21420.4, 'rsi': 38.232944544657634, 'macd': 13.415179706091294, 'atr_pct': 0.10824127600658458, 'bb_position': 0.16321529206509655, 'ema_distance': 0.020916324751316377, 'trend_strength': 0.5760754032130256, 'hour': 14, 'day_of_week': 0}","{'price': 21351.8, 'rsi': 35.13308094752236, 'macd': -6.718452362336393, 'atr_pct': 0.13673989345830026, 'bb_position': -0.15058549719541034, 'ema_distance': 0.06886401672150436, 'trend_strength': 0.4312724376689674, 'hour': 10, 'day_of_week': 1}"
446,trend_following,BUY,21424.4,21367.49756462267,-8535.36530659967,-56.90243537733113,-0.2655964011936443,1155.0,STOP_LOSS,0.5885160428094257,2.5,TRENDING,LOW,0.8,"{'price': 21424.4, 'rsi': 38.33544964613873, 'macd': 11.598402205039747, 'atr_pct': 0.10917125200372484, 'bb_position': 0.22573805962327226, 'ema_distance': 0.014347821057913117, 'trend_strength': 0.5897257439329328, 'hour': 14, 'day_of_week': 0}","{'price': 21351.8, 'rsi': 35.13308094752236, 'macd': -6.718452362336393, 'atr_pct': 0.13673989345830026, 'bb_position': -0.15058549719541034, 'ema_distance': 0.06886401672150436, 'trend_strength': 0.4312724376689674, 'hour': 10, 'day_of_week': 1}"
447,trend_following,BUY,21472.4,21426.5,-6885.000000000218,-45.900000000001455,-0.21376278385276662,15.0,STOP_LOSS,0.4802927241486037,2.5,NEUTRAL,LOW,0.8,"{'price': 21472.4, 'rsi': 23.424597012918625, 'macd': 11.615815568620746, 'atr_pct': 0.12080291776552829, 'bb_position': 0.23822070962735759, 'ema_distance': 0.016686778569481017, 'trend_strength': 0.2906062552583772, 'hour': 13, 'day_of_week': 2}","{'price': 21403.7, 'rsi': 18.220159491741697, 'macd': 1.5450795850010763, 'atr_pct': 0.14870593135098634, 'bb_position': -0.07311207624265295, 'ema_distance': 0.042528132674560334, 'trend_strength': 0.35905702855428123, 'hour': 13, 'day_of_week': 2}"
448,trend_following,SELL,21250.2,21240.2,750.0,10.0,0.04705838062700586,105.0,STOP_LOSS,0.3937640418157934,2.5,TRENDING,NORMAL,0.8,"{'price': 21250.2, 'rsi': 70.80856666108753, 'macd': -43.536751966854354, 'atr_pct': 0.2555606199336621, 'bb_position': 0.8632794329215827, 'ema_distance': 0.10715654997214402, 'trend_strength': 0.8049033454477434, 'hour': 12, 'day_of_week': 3}","{'price': 21243.15, 'rsi': 68.73736158024663, 'macd': -12.32458184227653, 'atr_pct': 0.19145667460535942, 'bb_position': 0.7797078847720449, 'ema_distance': 0.009973516324543796, 'trend_strength': 0.5197346142942495, 'hour': 14, 'day_of_week': 3}"
449,trend_following,SELL,21241.9,21231.9,750.0,10.0,0.047076768085717376,90.0,STOP_LOSS,0.36642661835194196,2.5,TRENDING,NORMAL,0.8,"{'price': 21241.9, 'rsi': 86.55449477833427, 'macd': -35.50787837555981, 'atr_pct': 0.2228412443600353, 'bb_position': 0.8776471131249283, 'ema_distance': 0.06748693160425004, 'trend_strength': 0.757469235496042, 'hour': 12, 'day_of_week': 3}","{'price': 21243.15, 'rsi': 68.73736158024663, 'macd': -12.32458184227653, 'atr_pct': 0.19145667460535942, 'bb_position': 0.7797078847720449, 'ema_distance': 0.009973516324543796, 'trend_strength': 0.5197346142942495, 'hour': 14, 'day_of_week': 3}"
450,trend_following,BUY,21275.35,21807.233749999996,119673.84374999937,531.8837499999972,2.499999999999987,14460.0,TAKE_PROFIT,0.4159326601699709,2.5,TRENDING,NORMAL,0.8,"{'price': 21275.35, 'rsi': 35.596595886632116, 'macd': 15.574732946766744, 'atr_pct': 0.15537766879107648, 'bb_position': 0.13472319853887138, 'ema_distance': 0.04100329655563406, 'trend_strength': 0.3477398072560455, 'hour': 13, 'day_of_week': 4}","{'price': 21817.3, 'rsi': 70.97876209508004, 'macd': 17.926212835482147, 'atr_pct': 0.09548451392767886, 'bb_position': 1.1489613797262315, 'ema_distance': 0.0959242384922595, 'trend_strength': 0.4696251072913501, 'hour': 14, 'day_of_week': 0}"
452,trend_following,BUY,21725.3,21695.3,-9000.0,-30.0,-0.13808785149111866,15.0,STOP_LOSS,0.5814743682008156,2.5,TRENDING,LOW,0.8,"{'price': 21725.3, 'rsi': 48.87773551261638, 'macd': 15.728171572540305, 'atr_pct': 0.12820799449752934, 'bb_position': 0.29955003921637485, 'ema_distance': 0.07356913606807008, 'trend_strength': 0.49400087861639, 'hour': 15, 'day_of_week': 0}","{'price': 21689.45, 'rsi': 42.78063798066013, 'macd': 8.407983272176352, 'atr_pct': 0.14159286789528824, 'bb_position': 0.05093600213371761, 'ema_distance': 0.02581510560354857, 'trend_strength': 0.504833461638926, 'hour': 15, 'day_of_week': 0}"
453,trend_following,BUY,21689.45,21682.75,-2010.0000000002183,-6.700000000000728,-0.03089059427510023,1110.0,STOP_LOSS,0.2924376339850035,2.5,TRENDING,LOW,0.8,"{'price': 21689.45, 'rsi': 42.78063798066013, 'macd': 8.407983272176352, 'atr_pct': 0.14159286789528824, 'bb_position': 0.05093600213371761, 'ema_distance': 0.02581510560354857, 'trend_strength': 0.504833461638926, 'hour': 15, 'day_of_week': 0}","{'price': 21636.8, 'rsi': 36.518243389965804, 'macd': -7.638047890755843, 'atr_pct': 0.1813873981893285, 'bb_position': -0.10258840599113216, 'ema_distance': 0.06429508648759176, 'trend_strength': 0.42928560934997, 'hour': 9, 'day_of_week': 1}"
451,trend_following,BUY,21534.5,21544.5,750.0,10.0,0.04643711254034224,10005.0,STOP_LOSS,0.5062614702069332,2.5,NEUTRAL,LOW,0.8,"{'price': 21534.5, 'rsi': 43.949667887730726, 'macd': 22.58629252371975, 'atr_pct': 0.12692257938258347, 'bb_position': 0.3889257596415383, 'ema_distance': 0.06190370350106213, 'trend_strength': 0.27355548233087784, 'hour': 13, 'day_of_week': 2}","{'price': 21533.25, 'rsi': 20.5914752209804, 'macd': -25.89706898390432, 'atr_pct': 0.16865943200797343, 'bb_position': 0.13034468396361532, 'ema_distance': 0.11235562556888917, 'trend_strength': 0.6203177782365314, 'hour': 12, 'day_of_week': 2}"
455,breakout,SELL,21515.1,21596.8,-6127.500000000055,-81.70000000000073,-0.37973330358678664,1125.0,STOP_LOSS,0.3985289038554608,3.0,TRENDING,LOW,0.75,"{'price': 21515.1, 'rsi': 33.745955164671884, 'macd': -18.984301808086457, 'atr_pct': 0.1262734411778591, 'bb_position': -0.2430575116333437, 'ema_distance': 0.07564251598327604, 'trend_strength': 0.9156051163389307, 'hour': 15, 'day_of_week': 2}","{'price': 21602.25, 'rsi': 58.62772956561006, 'macd': -4.695092120007757, 'atr_pct': 0.1375022112445305, 'bb_position': 0.8490187146716353, 'ema_distance': 0.009901914542840399, 'trend_strength': 0.7620303483246292, 'hour': 9, 'day_of_week': 3}"
454,trend_following,SELL,21661.3,21651.3,1500.0,10.0,0.04616528093881715,4020.0,STOP_LOSS,0.25621760666590954,2.5,TRENDING,LOW,0.8,"{'price': 21661.3, 'rsi': 68.63100100209826, 'macd': -9.90060908857049, 'atr_pct': 0.11966700323354626, 'bb_position': 0.8498979774582222, 'ema_distance': 0.011935199989851833, 'trend_strength': 0.4505115628594734, 'hour': 14, 'day_of_week': 1}","{'price': 21740.8, 'rsi': 78.81278009963157, 'macd': 25.436249573507666, 'atr_pct': 0.10616970330964584, 'bb_position': 1.1352949322028525, 'ema_distance': 0.12182647213598632, 'trend_strength': 0.24241470128232342, 'hour': 9, 'day_of_week': 4}"
456,trend_following,BUY,21680.1,21650.0,-9029.999999999563,-30.099999999998545,-0.13883699798431995,30.0,STOP_LOSS,0.5890787020926902,2.5,TRENDING,LOW,0.8,"{'price': 21680.1, 'rsi': 32.19070312078463, 'macd': 7.416755024987651, 'atr_pct': 0.10066835485076273, 'bb_position': 0.2934949182430134, 'ema_distance': 0.014970691174435622, 'trend_strength': 0.35042171015456014, 'hour': 13, 'day_of_week': 4}","{'price': 21649.2, 'rsi': 29.261690285119116, 'macd': 2.5008906871771615, 'atr_pct': 0.10054809019666962, 'bb_position': -0.026825273891007927, 'ema_distance': 0.011299441397197204, 'trend_strength': 0.45627179622137887, 'hour': 14, 'day_of_week': 4}"
457,trend_following,BUY,21679.35,21661.7,-6618.7499999991815,-17.649999999997817,-0.08141388002868083,15.0,STOP_LOSS,0.4317790320571096,2.5,TRENDING,LOW,0.8,"{'price': 21679.35, 'rsi': 29.722326752192956, 'macd': 6.047621001722291, 'atr_pct': 0.1021215383038964, 'bb_position': 0.2731149174402323, 'ema_distance': 0.008645510540972534, 'trend_strength': 0.4006171931754149, 'hour': 13, 'day_of_week': 4}","{'price': 21649.2, 'rsi': 29.261690285119116, 'macd': 2.5008906871771615, 'atr_pct': 0.10054809019666962, 'bb_position': -0.026825273891007927, 'ema_distance': 0.011299441397197204, 'trend_strength': 0.45627179622137887, 'hour': 14, 'day_of_week': 4}"
458,trend_following,BUY,21675.3,21685.3,1500.0,10.0,0.046135462946302934,45.0,STOP_LOSS,0.4503203003844043,2.5,TRENDING,NORMAL,0.8,"{'price': 21675.3, 'rsi': 49.271807478026986, 'macd': 4.3394253321275755, 'atr_pct': 0.15236236638016737, 'bb_position': 0.3496178819677942, 'ema_distance': 0.011419232817719869, 'trend_strength': 0.6549834770868292, 'hour': 9, 'day_of_week': 0}","{'price': 21678.6, 'rsi': 49.678502998268954, 'macd': 3.073657346332766, 'atr_pct': 0.16611180743089682, 'bb_position': 0.3821228038219476, 'ema_distance': 0.005563674404689105, 'trend_strength': 0.5935004490574118, 'hour': 10, 'day_of_week': 0}"
459,trend_following,BUY,21678.6,21629.75,-7327.499999999782,-48.849999999998545,-0.22533742953880115,30.0,STOP_LOSS,0.4824680605396934,2.5,TRENDING,NORMAL,0.8,"{'price': 21678.6, 'rsi': 49.678502998268954, 'macd': 3.073657346332766, 'atr_pct': 0.16611180743089682, 'bb_position': 0.3821228038219476, 'ema_distance': 0.005563674404689105, 'trend_strength': 0.5935004490574118, 'hour': 10, 'day_of_week': 0}","{'price': 21620.0, 'rsi': 44.4101754431635, 'macd': -6.358774964464828, 'atr_pct': 0.1820074005550433, 'bb_position': -0.05701754191818095, 'ema_distance': 0.05040468953346566, 'trend_strength': 0.5482091649097794, 'hour': 11, 'day_of_week': 0}"
